TRAV_ID	ACT_TYPE	LINK	DES_ARR_TIME	NOTES
8375	h	2000	28800	
8376	h	400	0	
8376	h	1900	28800	
8377	h	300	0	
8377	h	1900	28800	
8378	h	500	0	
8378	h	1900	28800	
8379	h	200	0	
8379	h	1900	28800	
8380	h	300	0	
8380	h	2000	28800	
8381	h	400	0	
8381	h	1900	73566	
8382	h	500	0	
8382	h	1900	64228	
8383	h	500	0	
8383	h	1900	28800	
8384	h	200	0	
8384	h	2000	28800	
8385	h	300	0	
8385	h	1900	28800	
8386	h	100	0	
8386	h	1900	28800	
8387	h	100	0	
8387	h	1900	57487	
8388	h	100	0	
8388	h	2000	49691	
8389	h	200	0	
8389	h	2000	69324	
8390	h	100	0	
8390	h	2000	28800	
8391	h	200	0	
8391	h	2000	28800	
8392	h	100	0	
8392	h	1900	28135	
8393	h	100	0	
8393	h	1900	28800	
8394	h	400	0	
8394	h	1900	35229	
8395	h	100	0	
8395	h	1900	33546	
8396	h	400	0	
8396	h	2000	28800	
8397	h	500	0	
8397	h	2000	28800	
8398	h	100	0	
8398	h	1900	28800	
8399	h	300	0	
8399	h	2000	28800	
8400	h	500	0	
8400	h	1900	6558	
8401	h	200	0	
8401	h	2000	28800	
8402	h	100	0	
8402	h	2000	28800	
8403	h	400	0	
8403	h	1900	28800	
8404	h	100	0	
8404	h	1900	10448	
8405	h	100	0	
8405	h	1900	65227	
8406	h	300	0	
8406	h	1900	28800	
8407	h	200	0	
8407	h	1900	28800	
8408	h	100	0	
8408	h	1900	28800	
8409	h	300	0	
8409	h	2000	36328	
8410	h	400	0	
8410	h	2000	82800	
8411	h	100	0	
8411	h	1900	28800	
8412	h	200	0	
8412	h	1900	78473	
8413	h	300	0	
8413	h	2000	28800	
8414	h	300	0	
8414	h	2000	56033	
8415	h	100	0	
8415	h	2000	43886	
8416	h	300	0	
8416	h	1900	28800	
8417	h	500	0	
8417	h	2000	28800	
8418	h	100	0	
8418	h	1900	74375	
8419	h	500	0	
8419	h	2000	28800	
8420	h	400	0	
8420	h	1900	82800	
8421	h	500	0	
8421	h	2000	82800	
8422	h	200	0	
8422	h	1900	28800	
8423	h	200	0	
8423	h	1900	28800	
8424	h	300	0	
8424	h	2000	28800	
8425	h	400	0	
8425	h	2000	9267	
8426	h	100	0	
8426	h	1900	21299	
8427	h	200	0	
8427	h	2000	37271	
8428	h	100	0	
8428	h	1900	28800	
8429	h	300	0	
8429	h	1900	28800	
8430	h	200	0	
8430	h	1900	28800	
8431	h	200	0	
8431	h	2000	28800	
8432	h	300	0	
8432	h	1900	28800	
8433	h	100	0	
8433	h	2000	28800	
8434	h	200	0	
8434	h	2000	16651	
8435	h	100	0	
8435	h	1900	35047	
8436	h	400	0	
8436	h	2000	28800	
8437	h	400	0	
8437	h	2000	9858	
8438	h	300	0	
8438	h	1900	82800	
8439	h	500	0	
8439	h	1900	28800	
8440	h	100	0	
8440	h	2000	40579	
8441	h	400	0	
8441	h	1900	28800	
8442	h	500	0	
8442	h	1900	51964	
8443	h	400	0	
8443	h	1900	28800	
8444	h	100	0	
8444	h	2000	28800	
8445	h	300	0	
8445	h	1900	28800	
8446	h	100	0	
8446	h	1900	80275	
8447	h	300	0	
8447	h	2000	28800	
8448	h	500	0	
8448	h	1900	28800	
8449	h	100	0	
8449	h	2000	28800	
8450	h	300	0	
8450	h	1900	28800	
8451	h	100	0	
8451	h	2000	28800	
8452	h	500	0	
8452	h	2000	28800	
8453	h	300	0	
8453	h	2000	82800	
8454	h	400	0	
8454	h	1900	23563	
8455	h	100	0	
8455	h	2000	28800	
8456	h	200	0	
8456	h	2000	28800	
8457	h	300	0	
8457	h	1900	28800	
8458	h	500	0	
8458	h	2000	28800	
8459	h	500	0	
8459	h	1900	66917	
8460	h	500	0	
8460	h	2000	58745	
8461	h	500	0	
8461	h	1900	28800	
8462	h	200	0	
8462	h	2000	82800	
8463	h	300	0	
8463	h	2000	28800	
8464	h	200	0	
8464	h	1900	28800	
8465	h	400	0	
8465	h	2000	17471	
8466	h	200	0	
8466	h	2000	28800	
8467	h	500	0	
8467	h	2000	28800	
8468	h	500	0	
8468	h	1900	82800	
8469	h	100	0	
8469	h	1900	638	
8470	h	400	0	
8470	h	1900	28800	
8471	h	200	0	
8471	h	1900	28800	
8472	h	200	0	
8472	h	2000	28800	
8473	h	400	0	
8473	h	1900	26415	
8474	h	300	0	
8474	h	2000	28800	
8475	h	100	0	
8475	h	2000	28800	
8476	h	300	0	
8476	h	2000	48604	
8477	h	400	0	
8477	h	1900	3183	
8478	h	200	0	
8478	h	2000	82800	
8479	h	100	0	
8479	h	1900	28800	
8480	h	300	0	
8480	h	1900	28800	
8481	h	200	0	
8481	h	2000	28800	
8482	h	500	0	
8482	h	2000	7518	
8483	h	500	0	
8483	h	1900	28800	
8484	h	200	0	
8484	h	2000	72821	
8485	h	200	0	
8485	h	2000	28800	
8486	h	200	0	
8486	h	1900	28800	
8487	h	500	0	
8487	h	1900	28800	
8488	h	400	0	
8488	h	2000	28800	
8489	h	200	0	
8489	h	2000	28800	
8490	h	100	0	
8490	h	2000	25652	
8491	h	100	0	
8491	h	2000	75818	
8492	h	400	0	
8492	h	1900	41086	
8493	h	500	0	
8493	h	2000	28800	
8494	h	500	0	
8494	h	2000	35195	
8495	h	400	0	
8495	h	1900	28800	
8496	h	200	0	
8496	h	1900	28800	
8497	h	100	0	
8497	h	1900	28800	
8498	h	200	0	
8498	h	1900	28800	
8499	h	400	0	
8499	h	1900	28800	
8500	h	200	0	
8500	h	2000	20170	
8501	h	200	0	
8501	h	1900	72119	
8502	h	100	0	
8502	h	1900	2829	
8503	h	100	0	
8503	h	1900	28800	
8504	h	500	0	
8504	h	1900	28800	
8505	h	500	0	
8505	h	2000	28800	
8506	h	200	0	
8506	h	1900	28800	
8507	h	300	0	
8507	h	2000	28800	
8508	h	200	0	
8508	h	2000	28800	
8509	h	100	0	
8509	h	1900	80813	
8510	h	300	0	
8510	h	2000	28800	
8511	h	300	0	
8511	h	1900	61178	
8512	h	300	0	
8512	h	1900	7266	
8513	h	400	0	
8513	h	2000	28800	
8514	h	500	0	
8514	h	1900	28800	
8515	h	200	0	
8515	h	2000	28800	
8516	h	200	0	
8516	h	2000	34706	
8517	h	400	0	
8517	h	1900	28800	
8518	h	500	0	
8518	h	1900	28800	
8519	h	100	0	
8519	h	2000	28800	
8520	h	100	0	
8520	h	2000	28800	
8521	h	200	0	
8521	h	2000	52532	
8522	h	100	0	
8522	h	1900	28800	
8523	h	200	0	
8523	h	2000	28800	
8524	h	100	0	
8524	h	2000	20300	
8525	h	400	0	
8525	h	2000	28800	
8526	h	300	0	
8526	h	2000	28800	
8527	h	400	0	
8527	h	1900	28800	
8528	h	500	0	
8528	h	2000	28800	
8529	h	200	0	
8529	h	2000	28800	
8530	h	300	0	
8530	h	2000	28800	
8531	h	100	0	
8531	h	1900	28573	
8532	h	500	0	
8532	h	1900	10648	
8533	h	100	0	
8533	h	2000	28800	
8534	h	400	0	
8534	h	1900	28800	
8535	h	400	0	
8535	h	2000	28800	
8536	h	200	0	
8536	h	1900	42735	
8537	h	100	0	
8537	h	1900	54670	
8538	h	400	0	
8538	h	2000	68835	
8539	h	500	0	
8539	h	1900	19624	
8540	h	200	0	
8540	h	2000	4119	
8541	h	200	0	
8541	h	2000	17524	
8542	h	300	0	
8542	h	2000	28800	
8543	h	300	0	
8543	h	1900	28800	
8544	h	500	0	
8544	h	1900	8384	
8545	h	400	0	
8545	h	1900	19682	
8546	h	100	0	
8546	h	2000	60303	
8547	h	200	0	
8547	h	1900	28212	
8548	h	100	0	
8548	h	1900	41955	
8549	h	500	0	
8549	h	1900	78059	
8550	h	300	0	
8550	h	1900	28800	
8551	h	200	0	
8551	h	2000	57206	
8552	h	300	0	
8552	h	1900	76806	
8553	h	100	0	
8553	h	1900	28800	
8554	h	500	0	
8554	h	2000	28800	
8555	h	100	0	
8555	h	2000	77721	
8556	h	400	0	
8556	h	2000	17406	
8557	h	200	0	
8557	h	2000	12204	
8558	h	400	0	
8558	h	2000	28800	
8559	h	400	0	
8559	h	1900	28800	
8560	h	200	0	
8560	h	2000	25415	
8561	h	400	0	
8561	h	1900	28800	
8562	h	200	0	
8562	h	1900	28800	
8563	h	500	0	
8563	h	2000	56182	
8564	h	300	0	
8564	h	2000	28800	
8565	h	400	0	
8565	h	2000	65622	
8566	h	300	0	
8566	h	2000	60412	
8567	h	400	0	
8567	h	1900	59447	
8568	h	200	0	
8568	h	1900	81227	
8569	h	200	0	
8569	h	1900	79208	
8570	h	500	0	
8570	h	2000	24035	
8571	h	300	0	
8571	h	2000	27544	
8572	h	200	0	
8572	h	1900	28800	
8573	h	400	0	
8573	h	1900	6002	
8574	h	500	0	
8574	h	1900	28800	
8575	h	400	0	
8575	h	1900	51402	
8576	h	500	0	
8576	h	2000	51174	
8577	h	500	0	
8577	h	1900	28800	
8578	h	500	0	
8578	h	2000	26258	
8579	h	400	0	
8579	h	2000	28800	
8580	h	300	0	
8580	h	2000	5230	
8581	h	100	0	
8581	h	2000	25343	
8582	h	500	0	
8582	h	2000	16630	
8583	h	100	0	
8583	h	2000	28294	
8584	h	400	0	
8584	h	1900	28800	
8585	h	200	0	
8585	h	1900	28800	
8586	h	100	0	
8586	h	2000	28800	
8587	h	100	0	
8587	h	2000	43349	
8588	h	200	0	
8588	h	1900	28800	
8589	h	100	0	
8589	h	1900	64531	
8590	h	300	0	
8590	h	2000	28800	
8591	h	200	0	
8591	h	1900	28800	
8592	h	300	0	
8592	h	2000	67084	
8593	h	200	0	
8593	h	1900	28800	
8594	h	400	0	
8594	h	1900	61316	
8595	h	400	0	
8595	h	2000	28800	
8596	h	400	0	
8596	h	2000	28800	
8597	h	500	0	
8597	h	2000	68394	
8598	h	400	0	
8598	h	1900	28800	
8599	h	500	0	
8599	h	2000	62260	
8600	h	400	0	
8600	h	2000	51106	
8601	h	100	0	
8601	h	1900	43999	
8602	h	400	0	
8602	h	2000	28800	
8603	h	400	0	
8603	h	2000	28800	
8604	h	500	0	
8604	h	1900	28800	
8605	h	300	0	
8605	h	2000	28800	
8606	h	100	0	
8606	h	1900	1408	
8607	h	200	0	
8607	h	1900	28800	
8608	h	500	0	
8608	h	1900	67525	
8609	h	300	0	
8609	h	2000	28800	
8610	h	500	0	
8610	h	2000	10210	
8611	h	300	0	
8611	h	1900	15045	
8612	h	500	0	
8612	h	2000	17686	
8613	h	100	0	
8613	h	2000	28800	
8614	h	200	0	
8614	h	1900	5318	
8615	h	300	0	
8615	h	2000	28800	
8616	h	400	0	
8616	h	1900	71198	
8617	h	400	0	
8617	h	1900	42900	
8618	h	500	0	
8618	h	1900	28800	
8619	h	100	0	
8619	h	1900	74079	
8620	h	400	0	
8620	h	2000	18674	
8621	h	500	0	
8621	h	1900	82758	
8622	h	100	0	
8622	h	1900	28800	
8623	h	200	0	
8623	h	2000	31453	
8624	h	300	0	
8624	h	1900	4852	
8625	h	500	0	
8625	h	1900	28800	
8626	h	400	0	
8626	h	2000	75519	
8627	h	200	0	
8627	h	2000	28800	
8628	h	200	0	
8628	h	1900	28800	
8629	h	300	0	
8629	h	1900	37644	
8630	h	300	0	
8630	h	1900	28800	
8631	h	400	0	
8631	h	1900	4226	
8632	h	400	0	
8632	h	2000	27066	
8633	h	200	0	
8633	h	2000	28800	
8634	h	400	0	
8634	h	2000	28800	
8635	h	300	0	
8635	h	2000	28800	
8636	h	200	0	
8636	h	2000	1321	
8637	h	500	0	
8637	h	2000	74850	
8638	h	500	0	
8638	h	2000	28800	
8639	h	400	0	
8639	h	2000	28800	
8640	h	500	0	
8640	h	2000	38657	
8641	h	300	0	
8641	h	1900	28800	
8642	h	500	0	
8642	h	2000	48453	
8643	h	100	0	
8643	h	1900	28800	
8644	h	400	0	
8644	h	1900	28800	
8645	h	500	0	
8645	h	2000	19478	
8646	h	400	0	
8646	h	1900	28800	
8647	h	400	0	
8647	h	2000	28800	
8648	h	100	0	
8648	h	2000	28800	
8649	h	200	0	
8649	h	2000	59064	
8650	h	100	0	
8650	h	2000	28800	
8651	h	300	0	
8651	h	2000	1073	
8652	h	200	0	
8652	h	1900	39268	
8653	h	500	0	
8653	h	1900	28800	
8654	h	200	0	
8654	h	2000	66567	
8655	h	500	0	
8655	h	2000	28800	
8656	h	100	0	
8656	h	2000	28800	
8657	h	400	0	
8657	h	2000	57782	
8658	h	100	0	
8658	h	2000	28800	
8659	h	500	0	
8659	h	2000	41631	
8660	h	500	0	
8660	h	2000	82800	
8661	h	200	0	
8661	h	1900	28800	
8662	h	300	0	
8662	h	1900	81717	
8663	h	100	0	
8663	h	1900	28800	
8664	h	100	0	
8664	h	2000	28800	
8665	h	500	0	
8665	h	2000	28800	
8666	h	500	0	
8666	h	1900	28800	
8667	h	500	0	
8667	h	1900	29691	
8668	h	100	0	
8668	h	1900	50555	
8669	h	100	0	
8669	h	2000	32753	
8670	h	200	0	
8670	h	2000	28800	
8671	h	400	0	
8671	h	1900	28800	
8672	h	400	0	
8672	h	1900	64053	
8673	h	400	0	
8673	h	1900	28800	
8674	h	100	0	
8674	h	1900	5607	
8675	h	500	0	
8675	h	2000	56368	
8676	h	300	0	
8676	h	2000	28800	
8677	h	200	0	
8677	h	1900	28800	
8678	h	200	0	
8678	h	2000	28800	
8679	h	500	0	
8679	h	1900	28800	
8680	h	300	0	
8680	h	2000	69075	
8681	h	100	0	
8681	h	2000	30897	
8682	h	400	0	
8682	h	2000	38663	
8683	h	400	0	
8683	h	2000	76050	
8684	h	200	0	
8684	h	2000	39018	
8685	h	400	0	
8685	h	2000	28800	
8686	h	100	0	
8686	h	2000	14878	
8687	h	500	0	
8687	h	1900	28800	
8688	h	300	0	
8688	h	2000	48114	
8689	h	100	0	
8689	h	1900	23544	
8690	h	500	0	
8690	h	1900	11942	
8691	h	500	0	
8691	h	2000	35643	
8692	h	400	0	
8692	h	1900	28800	
8693	h	300	0	
8693	h	1900	54120	
8694	h	400	0	
8694	h	1900	28800	
8695	h	100	0	
8695	h	2000	28800	
8696	h	500	0	
8696	h	1900	10888	
8697	h	100	0	
8697	h	1900	82800	
8698	h	100	0	
8698	h	1900	28800	
8699	h	400	0	
8699	h	1900	28800	
8700	h	500	0	
8700	h	1900	28800	
8701	h	500	0	
8701	h	2000	28800	
8702	h	300	0	
8702	h	2000	28800	
8703	h	500	0	
8703	h	2000	34649	
8704	h	200	0	
8704	h	2000	24417	
8705	h	100	0	
8705	h	1900	4494	
8706	h	500	0	
8706	h	2000	67213	
8707	h	500	0	
8707	h	1900	46093	
8708	h	500	0	
8708	h	1900	28800	
8709	h	200	0	
8709	h	2000	28800	
8710	h	300	0	
8710	h	2000	36996	
8711	h	200	0	
8711	h	1900	53709	
8712	h	300	0	
8712	h	1900	28800	
8713	h	400	0	
8713	h	2000	55630	
8714	h	200	0	
8714	h	2000	59150	
8715	h	300	0	
8715	h	2000	48539	
8716	h	100	0	
8716	h	2000	7929	
8717	h	200	0	
8717	h	2000	28800	
8718	h	500	0	
8718	h	2000	28800	
8719	h	300	0	
8719	h	1900	28800	
8720	h	200	0	
8720	h	2000	28800	
8721	h	100	0	
8721	h	2000	24194	
8722	h	400	0	
8722	h	2000	34518	
8723	h	100	0	
8723	h	2000	28800	
8724	h	200	0	
8724	h	1900	28800	
8725	h	500	0	
8725	h	2000	82800	
8726	h	500	0	
8726	h	1900	28800	
8727	h	200	0	
8727	h	2000	28800	
8728	h	300	0	
8728	h	2000	28800	
8729	h	500	0	
8729	h	1900	65552	
8730	h	500	0	
8730	h	1900	28800	
8731	h	400	0	
8731	h	2000	28800	
8732	h	100	0	
8732	h	2000	70900	
8733	h	500	0	
8733	h	2000	17019	
8734	h	400	0	
8734	h	1900	77851	
8735	h	400	0	
8735	h	1900	28800	
8736	h	200	0	
8736	h	1900	28800	
8737	h	400	0	
8737	h	1900	28800	
8738	h	400	0	
8738	h	1900	25580	
8739	h	100	0	
8739	h	2000	64401	
8740	h	100	0	
8740	h	2000	28800	
8741	h	200	0	
8741	h	1900	28800	
8742	h	100	0	
8742	h	2000	28800	
8743	h	100	0	
8743	h	1900	28800	
8744	h	300	0	
8744	h	2000	43055	
8745	h	500	0	
8745	h	2000	74355	
8746	h	300	0	
8746	h	1900	28800	
8747	h	500	0	
8747	h	1900	28800	
8748	h	300	0	
8748	h	2000	45320	
8749	h	500	0	
8749	h	1900	39018	
8750	h	300	0	
8750	h	2000	48002	
8751	h	200	0	
8751	h	1900	28800	
8752	h	300	0	
8752	h	1900	28800	
8753	h	300	0	
8753	h	2000	68218	
8754	h	100	0	
8754	h	2000	22649	
8755	h	500	0	
8755	h	1900	3839	
8756	h	200	0	
8756	h	1900	28800	
8757	h	200	0	
8757	h	2000	70450	
8758	h	100	0	
8758	h	1900	26525	
8759	h	100	0	
8759	h	1900	11113	
8760	h	200	0	
8760	h	1900	82800	
8761	h	100	0	
8761	h	2000	28800	
8762	h	200	0	
8762	h	2000	28800	
8763	h	400	0	
8763	h	2000	13607	
8764	h	400	0	
8764	h	1900	28800	
8765	h	200	0	
8765	h	2000	21785	
8766	h	400	0	
8766	h	2000	63548	
8767	h	400	0	
8767	h	1900	28800	
8768	h	100	0	
8768	h	1900	28800	
8769	h	300	0	
8769	h	2000	82800	
8770	h	400	0	
8770	h	2000	7142	
8771	h	300	0	
8771	h	2000	28800	
8772	h	100	0	
8772	h	1900	28800	
8773	h	200	0	
8773	h	1900	28800	
8774	h	300	0	
8774	h	1900	68691	
8775	h	400	0	
8775	h	2000	28800	
8776	h	400	0	
8776	h	2000	28800	
8777	h	200	0	
8777	h	1900	79277	
8778	h	200	0	
8778	h	2000	28800	
8779	h	100	0	
8779	h	1900	28800	
8780	h	100	0	
8780	h	2000	28800	
8781	h	400	0	
8781	h	1900	75037	
8782	h	300	0	
8782	h	2000	52155	
8783	h	300	0	
8783	h	1900	30634	
8784	h	100	0	
8784	h	2000	57206	
8785	h	400	0	
8785	h	2000	21515	
8786	h	100	0	
8786	h	1900	28800	
8787	h	200	0	
8787	h	2000	28800	
8788	h	300	0	
8788	h	1900	28800	
8789	h	100	0	
8789	h	2000	28800	
8790	h	300	0	
8790	h	2000	28800	
8791	h	300	0	
8791	h	2000	30835	
8792	h	100	0	
8792	h	1900	68726	
8793	h	100	0	
8793	h	2000	28800	
8794	h	100	0	
8794	h	2000	28800	
8795	h	300	0	
8795	h	2000	75088	
8796	h	400	0	
8796	h	1900	28800	
8797	h	300	0	
8797	h	2000	82800	
8798	h	100	0	
8798	h	1900	28800	
8799	h	300	0	
8799	h	2000	28800	
8800	h	400	0	
8800	h	1900	49837	
8801	h	500	0	
8801	h	2000	19062	
8802	h	100	0	
8802	h	2000	55822	
8803	h	200	0	
8803	h	1900	82800	
8804	h	400	0	
8804	h	1900	16279	
8805	h	500	0	
8805	h	2000	8755	
8806	h	100	0	
8806	h	2000	28800	
8807	h	200	0	
8807	h	2000	10802	
8808	h	200	0	
8808	h	1900	66931	
8809	h	400	0	
8809	h	1900	52147	
8810	h	100	0	
8810	h	1900	28800	
8811	h	300	0	
8811	h	2000	73460	
8812	h	300	0	
8812	h	1900	28800	
8813	h	100	0	
8813	h	1900	28800	
8814	h	500	0	
8814	h	2000	28800	
8815	h	500	0	
8815	h	1900	42712	
8816	h	100	0	
8816	h	2000	28800	
8817	h	200	0	
8817	h	1900	28800	
8818	h	500	0	
8818	h	1900	28800	
8819	h	200	0	
8819	h	2000	28800	
8820	h	300	0	
8820	h	2000	10562	
8821	h	200	0	
8821	h	2000	28800	
8822	h	400	0	
8822	h	1900	57850	
8823	h	400	0	
8823	h	2000	28800	
8824	h	200	0	
8824	h	1900	28800	
8825	h	400	0	
8825	h	2000	17142	
8826	h	400	0	
8826	h	2000	15950	
8827	h	300	0	
8827	h	1900	28800	
8828	h	300	0	
8828	h	1900	28800	
8829	h	500	0	
8829	h	2000	82800	
8830	h	200	0	
8830	h	2000	25405	
8831	h	200	0	
8831	h	2000	22646	
8832	h	400	0	
8832	h	2000	27296	
8833	h	300	0	
8833	h	2000	58100	
8834	h	200	0	
8834	h	1900	28800	
8835	h	300	0	
8835	h	2000	28800	
8836	h	500	0	
8836	h	2000	28800	
8837	h	200	0	
8837	h	2000	64088	
8838	h	500	0	
8838	h	2000	28800	
8839	h	300	0	
8839	h	2000	77060	
8840	h	200	0	
8840	h	1900	28800	
8841	h	200	0	
8841	h	2000	77938	
8842	h	300	0	
8842	h	1900	66706	
8843	h	100	0	
8843	h	1900	28800	
8844	h	200	0	
8844	h	2000	81867	
8845	h	200	0	
8845	h	1900	28800	
8846	h	300	0	
8846	h	1900	80027	
8847	h	200	0	
8847	h	2000	28800	
8848	h	200	0	
8848	h	1900	28800	
8849	h	500	0	
8849	h	1900	39913	
8850	h	400	0	
8850	h	2000	59329	
8851	h	100	0	
8851	h	1900	74354	
8852	h	400	0	
8852	h	1900	28800	
8853	h	100	0	
8853	h	2000	28800	
8854	h	100	0	
8854	h	2000	28800	
8855	h	200	0	
8855	h	2000	58003	
8856	h	100	0	
8856	h	2000	45898	
8857	h	500	0	
8857	h	1900	79306	
8858	h	200	0	
8858	h	2000	28800	
8859	h	400	0	
8859	h	1900	28800	
8860	h	500	0	
8860	h	1900	11096	
8861	h	100	0	
8861	h	1900	28800	
8862	h	400	0	
8862	h	2000	21187	
8863	h	300	0	
8863	h	1900	43135	
8864	h	200	0	
8864	h	1900	28800	
8865	h	200	0	
8865	h	2000	28800	
8866	h	200	0	
8866	h	2000	18400	
8867	h	500	0	
8867	h	1900	28800	
8868	h	300	0	
8868	h	2000	28800	
8869	h	200	0	
8869	h	2000	28800	
8870	h	200	0	
8870	h	2000	22469	
8871	h	400	0	
8871	h	1900	28800	
8872	h	200	0	
8872	h	2000	24710	
8873	h	200	0	
8873	h	2000	36170	
8874	h	100	0	
8874	h	2000	36411	
8875	h	300	0	
8875	h	2000	28800	
8876	h	300	0	
8876	h	1900	28800	
8877	h	100	0	
8877	h	1900	28800	
8878	h	100	0	
8878	h	1900	77325	
8879	h	100	0	
8879	h	1900	28800	
8880	h	500	0	
8880	h	2000	68241	
8881	h	100	0	
8881	h	2000	32141	
8882	h	200	0	
8882	h	2000	28800	
8883	h	100	0	
8883	h	2000	28800	
8884	h	300	0	
8884	h	2000	28800	
8885	h	500	0	
8885	h	1900	64423	
8886	h	100	0	
8886	h	1900	45464	
8887	h	100	0	
8887	h	1900	65268	
8888	h	100	0	
8888	h	1900	51162	
8889	h	300	0	
8889	h	1900	33954	
8890	h	300	0	
8890	h	1900	28800	
8891	h	300	0	
8891	h	1900	20387	
8892	h	100	0	
8892	h	1900	18304	
8893	h	400	0	
8893	h	1900	28800	
8894	h	500	0	
8894	h	1900	82800	
8895	h	500	0	
8895	h	2000	28800	
8896	h	200	0	
8896	h	1900	28800	
8897	h	100	0	
8897	h	2000	41335	
8898	h	300	0	
8898	h	2000	28800	
8899	h	100	0	
8899	h	1900	28800	
8900	h	100	0	
8900	h	2000	49449	
8901	h	300	0	
8901	h	2000	28800	
8902	h	200	0	
8902	h	1900	3887	
8903	h	300	0	
8903	h	2000	28800	
8904	h	300	0	
8904	h	1900	40907	
8905	h	300	0	
8905	h	1900	28800	
8906	h	200	0	
8906	h	1900	41713	
8907	h	300	0	
8907	h	2000	28800	
8908	h	300	0	
8908	h	2000	28800	
8909	h	100	0	
8909	h	1900	28800	
8910	h	200	0	
8910	h	1900	28800	
8911	h	300	0	
8911	h	1900	28800	
8912	h	500	0	
8912	h	2000	28800	
8913	h	100	0	
8913	h	1900	28800	
8914	h	100	0	
8914	h	2000	16901	
8915	h	100	0	
8915	h	1900	28800	
8916	h	200	0	
8916	h	2000	28800	
8917	h	300	0	
8917	h	1900	81558	
8918	h	100	0	
8918	h	1900	28800	
8919	h	500	0	
8919	h	2000	28800	
8920	h	200	0	
8920	h	2000	10473	
8921	h	300	0	
8921	h	2000	44660	
8922	h	200	0	
8922	h	1900	11424	
8923	h	400	0	
8923	h	2000	28800	
8924	h	100	0	
8924	h	2000	38918	
8925	h	300	0	
8925	h	2000	28800	
8926	h	400	0	
8926	h	1900	28800	
8927	h	400	0	
8927	h	1900	28800	
8928	h	400	0	
8928	h	2000	28800	
8929	h	500	0	
8929	h	2000	28800	
8930	h	200	0	
8930	h	1900	28800	
8931	h	500	0	
8931	h	2000	1383	
8932	h	100	0	
8932	h	2000	28800	
8933	h	300	0	
8933	h	1900	12264	
8934	h	200	0	
8934	h	1900	29855	
8935	h	300	0	
8935	h	1900	33750	
8936	h	200	0	
8936	h	2000	63584	
8937	h	300	0	
8937	h	2000	28800	
8938	h	400	0	
8938	h	1900	28800	
8939	h	300	0	
8939	h	1900	28800	
8940	h	300	0	
8940	h	2000	28800	
8941	h	400	0	
8941	h	1900	38721	
8942	h	500	0	
8942	h	2000	28800	
8943	h	300	0	
8943	h	2000	11115	
8944	h	400	0	
8944	h	1900	30856	
8945	h	300	0	
8945	h	1900	28800	
8946	h	400	0	
8946	h	2000	28800	
8947	h	500	0	
8947	h	2000	28800	
8948	h	200	0	
8948	h	1900	28800	
8949	h	500	0	
8949	h	2000	35052	
8950	h	500	0	
8950	h	2000	28800	
8951	h	400	0	
8951	h	1900	28800	
8952	h	500	0	
8952	h	1900	28800	
8953	h	100	0	
8953	h	2000	9646	
8954	h	200	0	
8954	h	1900	63841	
8955	h	200	0	
8955	h	1900	28800	
8956	h	500	0	
8956	h	2000	28800	
8957	h	100	0	
8957	h	2000	28800	
8958	h	500	0	
8958	h	1900	28800	
8959	h	500	0	
8959	h	2000	28800	
8960	h	200	0	
8960	h	2000	82800	
8961	h	300	0	
8961	h	2000	82800	
8962	h	200	0	
8962	h	1900	48949	
8963	h	500	0	
8963	h	2000	28800	
8964	h	100	0	
8964	h	1900	28800	
8965	h	500	0	
8965	h	2000	28800	
8966	h	100	0	
8966	h	1900	67501	
8967	h	300	0	
8967	h	2000	28800	
8968	h	300	0	
8968	h	2000	28800	
8969	h	400	0	
8969	h	1900	72890	
8970	h	100	0	
8970	h	1900	78786	
8971	h	500	0	
8971	h	1900	65074	
8972	h	300	0	
8972	h	2000	28209	
8973	h	100	0	
8973	h	2000	28800	
8974	h	500	0	
8974	h	2000	8881	
8975	h	100	0	
8975	h	1900	14049	
8976	h	200	0	
8976	h	2000	28800	
8977	h	300	0	
8977	h	1900	51002	
8978	h	300	0	
8978	h	1900	28800	
8979	h	500	0	
8979	h	1900	13522	
8980	h	100	0	
8980	h	1900	28800	
8981	h	400	0	
8981	h	1900	28800	
8982	h	200	0	
8982	h	1900	74540	
8983	h	400	0	
8983	h	2000	9998	
8984	h	400	0	
8984	h	1900	51527	
8985	h	400	0	
8985	h	2000	28800	
8986	h	500	0	
8986	h	2000	28800	
8987	h	400	0	
8987	h	1900	28800	
8988	h	200	0	
8988	h	2000	28800	
8989	h	100	0	
8989	h	2000	28800	
8990	h	400	0	
8990	h	2000	28800	
8991	h	300	0	
8991	h	1900	28800	
8992	h	300	0	
8992	h	2000	28800	
8993	h	400	0	
8993	h	1900	28800	
8994	h	400	0	
8994	h	1900	64264	
8995	h	200	0	
8995	h	2000	57483	
8996	h	100	0	
8996	h	1900	6136	
8997	h	100	0	
8997	h	1900	3436	
8998	h	100	0	
8998	h	2000	28800	
8999	h	400	0	
8999	h	1900	28800	
9000	h	200	0	
9000	h	1900	28800	
9001	h	400	0	
9001	h	2000	28800	
9002	h	200	0	
9002	h	1900	25674	
9003	h	500	0	
9003	h	2000	28800	
9004	h	100	0	
9004	h	1900	28800	
9005	h	400	0	
9005	h	1900	28800	
9006	h	500	0	
9006	h	2000	54626	
9007	h	500	0	
9007	h	1900	73916	
9008	h	300	0	
9008	h	2000	5504	
9009	h	200	0	
9009	h	2000	28800	
